"UserID","WithdrawalID","SummaryDate","ProcessDate","ProcessTime","PayMeth","PayMethCat","CardType","Amount","Status"
20443,3381,2015-02-16,2015-02-16,"22:42:57","VISA","EEA debit/credit card","Und",67.49,"R"
30942,3460,2015-02-17,2015-02-17,"10:13:03","PayPal","eWallet","Und",949.45521,"R"
9863,3468,2015-02-17,2015-02-17,"11:12:37","PayPal","eWallet","Und",9.97,"S"
20660,3473,2015-02-17,2015-02-17,"11:25:17","Moneybookers","eWallet","Und",300,"S"
37605,3476,2015-02-17,2015-02-17,"11:38:41","VISA","EEA debit/credit card","Und",231.80521,"S"
16440,3488,2015-02-17,2015-02-17,"12:31:04","Banktransfer","Bank Transfer","Und",300,"R"
27611,3493,2015-02-17,2015-02-17,"12:46:28","VISA","EEA debit/credit card","Und",25.62698,"S"
34660,3494,2015-02-17,2015-02-17,"12:54:04","PayPal","eWallet","Und",21.56553,"S"
20334,3497,2015-02-17,2015-02-17,"13:05:28","PayPal","eWallet","Und",65,"S"
866,3514,2015-02-17,2015-02-17,"14:02:10","Neteller","eWallet","Und",30.93,"S"
36718,3517,2015-02-17,2015-02-17,"14:06:21","PayPal","eWallet","Und",250,"R"
3512,3521,2015-02-17,2015-02-17,"14:17:05","VISA","EEA debit/credit card","Und",217.84961,"S"
20121,3549,2015-02-17,2015-02-17,"16:25:38","Banktransfer","Bank Transfer","Und",10,"S"
13002,3553,2015-02-17,2015-02-17,"16:39:52","Banktransfer","Bank Transfer","Und",753.27008,"S"
19599,3559,2015-02-17,2015-02-17,"17:16:10","Banktransfer","Bank Transfer","Und",80.12,"S"
37605,3569,2015-02-17,2015-02-17,"17:55:14","VISA","EEA debit/credit card","Und",231.80521,"R"
6918,3574,2015-02-17,2015-02-17,"18:07:16","Banktransfer","Bank Transfer","Und",67.99718,"S"
38009,3576,2015-02-17,2015-02-17,"18:12:53","MAESTRO","EEA debit/credit card","Und",207.09734,"R"
38009,3589,2015-02-17,2015-02-17,"18:38:22","MAESTRO","EEA debit/credit card","Und",175.72592,"R"
20334,3603,2015-02-17,2015-02-17,"19:31:04","PayPal","eWallet","Und",35,"S"
6942,3606,2015-02-17,2015-02-17,"19:41:20","Banktransfer","Bank Transfer","Und",74.01441,"S"
13074,3607,2015-02-17,2015-02-17,"19:41:23","Banktransfer","Bank Transfer","Und",100,"S"
29835,3618,2015-02-17,2015-02-17,"20:23:12","Banktransfer","Bank Transfer","Und",34.60084,"S"
22298,3623,2015-02-17,2015-02-17,"20:31:58","Banktransfer","Bank Transfer","Und",100,"S"
8983,3631,2015-02-17,2015-02-17,"21:29:57","PayPal","eWallet","Und",220,"S"
37989,3636,2015-02-17,2015-02-17,"21:43:46","UKash","Voucher","Und",250,"S"
1580,3639,2015-02-17,2015-02-17,"21:54:46","Neteller","eWallet","Und",14.3,"S"
17696,3641,2015-02-17,2015-02-17,"22:10:29","PayPal","eWallet","Und",85,"S"
41663,3687,2015-02-17,2015-02-17,"23:52:01","Neteller","eWallet","Und",438.3345,"R"
41663,3688,2015-02-17,2015-02-17,"23:55:12","Neteller","eWallet","Und",438.3345,"R"
41663,3689,2015-02-17,2015-02-17,"23:59:56","Neteller","eWallet","Und",438.3345,"R"
37326,3692,2015-02-18,2015-02-18,"00:10:39","Banktransfer","Bank Transfer","Und",500,"S"
41663,3703,2015-02-18,2015-02-18,"01:21:18","Neteller","eWallet","Und",438.3345,"R"
41663,3706,2015-02-18,2015-02-18,"01:23:52","Neteller","eWallet","Und",438.3345,"R"
15570,3708,2015-02-18,2015-02-18,"01:29:27","Banktransfer","Bank Transfer","Und",110,"S"
6950,3711,2015-02-18,2015-02-18,"01:44:22","VISA","EEA debit/credit card","Und",22,"S"
8328,3712,2015-02-18,2015-02-18,"01:45:00","VISA","EEA debit/credit card","Und",52,"S"
15570,3716,2015-02-18,2015-02-18,"02:18:25","Banktransfer","Bank Transfer","Und",240,"S"
41663,3717,2015-02-18,2015-02-18,"02:23:16","Neteller","eWallet","Und",438.3345,"R"
41663,3718,2015-02-18,2015-02-18,"02:28:54","Neteller","eWallet","Und",434.8208,"R"
41663,3719,2015-02-18,2015-02-18,"02:32:20","Neteller","eWallet","Und",438.3345,"R"
13552,3720,2015-02-18,2015-02-18,"02:33:12","Banktransfer","Bank Transfer","Und",50,"S"
15570,3721,2015-02-18,2015-02-18,"02:35:11","Banktransfer","Bank Transfer","Und",28,"S"
15570,3724,2015-02-18,2015-02-18,"04:04:56","Banktransfer","Bank Transfer","Und",110,"R"
15570,3725,2015-02-18,2015-02-18,"04:11:01","Banktransfer","Bank Transfer","Und",110,"R"
41663,3727,2015-02-18,2015-02-18,"04:38:05","Neteller","eWallet","Und",438.3345,"R"
41663,3728,2015-02-18,2015-02-18,"04:43:51","Neteller","eWallet","Und",438.3345,"R"
41663,3729,2015-02-18,2015-02-18,"04:44:31","Neteller","eWallet","Und",350.49192,"R"
41663,3730,2015-02-18,2015-02-18,"04:52:22","Neteller","eWallet","Und",438.3345,"R"
41663,3731,2015-02-18,2015-02-18,"04:52:52","Neteller","eWallet","Und",175.68517,"R"
41663,3732,2015-02-18,2015-02-18,"05:05:54","Neteller","eWallet","Und",438.3345,"R"
41663,3736,2015-02-18,2015-02-18,"06:28:19","Neteller","eWallet","Und",438.3345,"R"
41663,3737,2015-02-18,2015-02-18,"06:33:48","Neteller","eWallet","Und",438.3345,"R"
30942,3738,2015-02-18,2015-02-18,"06:53:52","PayPal","eWallet","Und",2568.10435,"S"
34660,3754,2015-02-18,2015-02-18,"10:07:28","PayPal","eWallet","Und",11.32595,"S"
21422,3759,2015-02-18,2015-02-18,"10:21:08","Webmoney","eWallet","Und",9.66948,"S"
15570,3760,2015-02-18,2015-02-18,"10:25:40","Banktransfer","Bank Transfer","Und",100,"R"
41664,3763,2015-02-18,2015-02-18,"10:39:23","VISA","EEA debit/credit card","Und",2389.2405,"R"
22298,3774,2015-02-18,2015-02-18,"11:50:49","Banktransfer","Bank Transfer","Und",147.5,"S"
28220,3783,2015-02-18,2015-02-18,"12:24:07","Banktransfer","Bank Transfer","Und",300,"S"
16774,3799,2015-02-18,2015-02-18,"13:23:05","Banktransfer","Bank Transfer","Und",95,"S"
36718,3801,2015-02-18,2015-02-18,"13:29:21","PayPal","eWallet","Und",270,"R"
41663,3803,2015-02-18,2015-02-18,"13:46:40","Neteller","eWallet","Und",438.64276,"R"
41663,3806,2015-02-18,2015-02-18,"13:56:17","Neteller","eWallet","Und",438.64276,"R"
33652,3809,2015-02-18,2015-02-18,"14:00:30","Banktransfer","Bank Transfer","Und",21.07594,"S"
6039,3824,2015-02-18,2015-02-18,"15:21:00","Moneybookers","eWallet","Und",887.99,"S"
17350,3842,2015-02-18,2015-02-18,"15:51:11","VISA","EEA debit/credit card","Und",22,"S"
27922,3848,2015-02-18,2015-02-18,"16:01:07","Banktransfer","Bank Transfer","Und",150,"S"
36478,3890,2015-02-18,2015-02-18,"18:40:56","PayPal","eWallet","Und",10,"S"
20731,3908,2015-02-18,2015-02-18,"19:48:36","VISA","EEA debit/credit card","Und",83.36,"S"
29835,3913,2015-02-18,2015-02-18,"20:11:10","Banktransfer","Bank Transfer","Und",34.47608,"S"
598,3918,2015-02-18,2015-02-18,"20:18:09","PayPal","eWallet","Und",200,"R"
40188,3923,2015-02-18,2015-02-18,"20:27:59","PayPal","eWallet","Und",105,"R"
24259,3939,2015-02-18,2015-02-18,"20:57:57","VISA","EEA debit/credit card","Und",120,"S"
20334,3958,2015-02-18,2015-02-18,"22:12:33","PayPal","eWallet","Und",50,"S"
9863,4012,2015-02-18,2015-02-18,"23:02:42","PayPal","eWallet","Und",29.07,"S"
15886,4038,2015-02-18,2015-02-18,"23:17:37","Moneybookers","eWallet","Und",2000,"R"
15886,4040,2015-02-18,2015-02-18,"23:18:59","Moneybookers","eWallet","Und",2450,"R"
43896,4041,2015-02-18,2015-02-18,"23:19:01","VISA","EEA debit/credit card","Und",200,"S"
35543,4044,2015-02-18,2015-02-18,"23:25:13","Banktransfer","Bank Transfer","Und",659.32665,"S"
20334,4047,2015-02-18,2015-02-18,"23:30:01","PayPal","eWallet","Und",50,"R"
23810,4048,2015-02-18,2015-02-18,"23:30:04","Banktransfer","Bank Transfer","Und",20,"S"
40188,4063,2015-02-18,2015-02-18,"23:59:08","PayPal","eWallet","Und",11.76,"S"
28670,4082,2015-02-19,2015-02-19,"00:39:33","Neteller","eWallet","Und",10,"S"
22298,4086,2015-02-19,2015-02-19,"01:38:23","Banktransfer","Bank Transfer","Und",50,"S"
3960,4089,2015-02-19,2015-02-19,"01:58:08","PayPal","eWallet","Und",100,"S"
28042,4101,2015-02-19,2015-02-19,"05:54:10","VISA","EEA debit/credit card","Und",20,"S"
9937,4116,2015-02-19,2015-02-19,"08:14:40","Banktransfer","Bank Transfer","Und",202,"R"
37705,4128,2015-02-19,2015-02-19,"09:39:20","VISA","EEA debit/credit card","Und",36.33969,"R"
19680,4148,2015-02-19,2015-02-19,"10:43:31","Banktransfer","Bank Transfer","Und",25,"S"
39046,4161,2015-02-19,2015-02-19,"11:21:49","PayPal","eWallet","Und",900,"S"
20334,4194,2015-02-19,2015-02-19,"13:02:16","PayPal","eWallet","Und",80,"R"
11982,4195,2015-02-19,2015-02-19,"13:02:55","Banktransfer","Bank Transfer","Und",100.03,"S"
36478,4204,2015-02-19,2015-02-19,"13:31:40","PayPal","eWallet","Und",17,"S"
15570,4219,2015-02-19,2015-02-19,"14:57:55","Banktransfer","Bank Transfer","Und",19,"R"
9672,4243,2015-02-19,2015-02-19,"16:16:32","Banktransfer","Bank Transfer","Und",50,"S"
21995,4245,2015-02-19,2015-02-19,"16:21:44","PayPal","eWallet","Und",20,"S"
4416,4246,2015-02-19,2015-02-19,"16:24:35","PayPal","eWallet","Und",170,"S"
38473,4258,2015-02-19,2015-02-19,"16:41:18","Neteller","eWallet","Und",144.33,"R"
28849,4259,2015-02-19,2015-02-19,"16:43:20","Banktransfer","Bank Transfer","Und",39.82325,"S"
44642,4260,2015-02-19,2015-02-19,"16:47:25","Banktransfer","Bank Transfer","Und",100.07,"R"
38473,4268,2015-02-19,2015-02-19,"17:28:55","Neteller","eWallet","Und",195.88,"R"
15570,4273,2015-02-19,2015-02-19,"17:43:48","Banktransfer","Bank Transfer","Und",48,"R"
8442,4285,2015-02-19,2015-02-19,"18:15:22","Banktransfer","Bank Transfer","Und",302,"S"
17696,4293,2015-02-19,2015-02-19,"18:35:06","PayPal","eWallet","Und",50,"R"
12080,4298,2015-02-19,2015-02-19,"18:48:49","Neteller","eWallet","Und",35,"S"
45810,4301,2015-02-19,2015-02-19,"19:07:33","Banktransfer","Bank Transfer","Und",150,"S"
29835,4312,2015-02-19,2015-02-19,"19:44:10","Banktransfer","Bank Transfer","Und",34.47067,"S"
33914,4333,2015-02-19,2015-02-19,"20:35:23","Banktransfer","Bank Transfer","Und",52,"R"
46224,4358,2015-02-19,2015-02-19,"21:06:24","VISA","EEA debit/credit card","Und",50,"S"
33914,4366,2015-02-19,2015-02-19,"21:25:33","Banktransfer","Bank Transfer","Und",102,"R"
27388,4376,2015-02-19,2015-02-19,"21:42:29","Banktransfer","Bank Transfer","Und",14.95897,"S"
41942,4380,2015-02-19,2015-02-19,"22:04:55","VISA","EEA debit/credit card","Und",2052,"S"
26251,4391,2015-02-19,2015-02-19,"22:37:08","PayPal","eWallet","Und",15.3,"S"
4290,4400,2015-02-19,2015-02-19,"23:00:29","PayPal","eWallet","Und",108.1233,"S"
31073,4418,2015-02-19,2015-02-19,"23:09:29","PayPal","eWallet","Und",22.2,"S"
36124,4426,2015-02-19,2015-02-19,"23:14:59","Banktransfer","Bank Transfer","Und",60,"R"
37705,4443,2015-02-19,2015-02-19,"23:31:28","VISA","EEA debit/credit card","Und",36.33969,"R"
4894,4444,2015-02-19,2015-02-19,"23:32:04","Banktransfer","Bank Transfer","Und",30,"S"
15570,4446,2015-02-19,2015-02-19,"23:34:22","Banktransfer","Bank Transfer","Und",17,"R"
13061,4460,2015-02-20,2015-02-20,"00:00:41","Banktransfer","Bank Transfer","Und",400,"S"
45706,4470,2015-02-20,2015-02-20,"00:36:09","VISA","EEA debit/credit card","Und",22.66445,"S"
598,4486,2015-02-20,2015-02-20,"01:32:12","PayPal","eWallet","Und",400,"R"
15886,4490,2015-02-20,2015-02-20,"01:56:38","Moneybookers","eWallet","Und",400,"R"
35834,4492,2015-02-20,2015-02-20,"02:16:07","PayPal","eWallet","Und",25,"S"
38768,4498,2015-02-20,2015-02-20,"03:02:32","VISA","EEA debit/credit card","Und",588.21777,"S"
17372,4501,2015-02-20,2015-02-20,"03:20:49","PayPal","eWallet","Und",600,"S"
20731,4509,2015-02-20,2015-02-20,"05:32:42","VISA","EEA debit/credit card","Und",67.6,"S"
15188,4512,2015-02-20,2015-02-20,"06:34:11","Banktransfer","Bank Transfer","Und",352,"R"
37262,4527,2015-02-20,2015-02-20,"08:49:03","Banktransfer","Bank Transfer","Und",202,"S"
37262,4532,2015-02-20,2015-02-20,"09:18:20","VISA","EEA debit/credit card","Und",20,"R"
41533,4539,2015-02-20,2015-02-20,"09:39:25","Banktransfer","Bank Transfer","Und",45.41,"S"
28732,4547,2015-02-20,2015-02-20,"10:07:50","VISA","EEA debit/credit card","Und",138.16583,"S"
25438,4558,2015-02-20,2015-02-20,"10:38:40","VISA","EEA debit/credit card","Und",500,"S"
28042,4571,2015-02-20,2015-02-20,"11:14:13","VISA","EEA debit/credit card","Und",27,"S"
9459,4574,2015-02-20,2015-02-20,"11:16:40","Banktransfer","Bank Transfer","Und",120,"S"
25438,4591,2015-02-20,2015-02-20,"12:21:35","VISA","EEA debit/credit card","Und",300,"S"
4980,4592,2015-02-20,2015-02-20,"12:27:39","PayPal","eWallet","Und",10,"S"
20334,4600,2015-02-20,2015-02-20,"12:52:40","PayPal","eWallet","Und",30,"R"
10424,4603,2015-02-20,2015-02-20,"12:58:06","PayPal","eWallet","Und",470,"S"
22127,4610,2015-02-20,2015-02-20,"13:09:02","Banktransfer","Bank Transfer","Und",400,"S"
38473,4618,2015-02-20,2015-02-20,"13:37:01","Neteller","eWallet","Und",195.88,"R"
38473,4623,2015-02-20,2015-02-20,"13:58:55","Neteller","eWallet","Und",164.95,"R"
33317,4627,2015-02-20,2015-02-20,"14:07:30","Banktransfer","Bank Transfer","Und",100,"S"
33073,4628,2015-02-20,2015-02-20,"14:10:41","PayPal","eWallet","Und",10,"S"
38473,4631,2015-02-20,2015-02-20,"14:18:34","Neteller","eWallet","Und",201.03,"R"
598,4633,2015-02-20,2015-02-20,"14:20:11","PayPal","eWallet","Und",400,"R"
38473,4636,2015-02-20,2015-02-20,"14:33:30","Neteller","eWallet","Und",195.88,"R"
13128,4649,2015-02-20,2015-02-20,"15:19:11","Banktransfer","Bank Transfer","Und",402,"S"
15886,4668,2015-02-20,2015-02-20,"16:08:44","Moneybookers","eWallet","Und",600,"R"
46568,4679,2015-02-20,2015-02-20,"16:42:41","VISA","EEA debit/credit card","Und",164.57989,"R"
38473,4688,2015-02-20,2015-02-20,"17:19:33","Neteller","eWallet","Und",175.26,"R"
6903,4691,2015-02-20,2015-02-20,"17:23:38","PayPal","eWallet","Und",30,"S"
38473,4693,2015-02-20,2015-02-20,"17:29:24","Neteller","eWallet","Und",226.8,"R"
39253,4699,2015-02-20,2015-02-20,"17:52:52","PayPal","eWallet","Und",215,"S"
38473,4702,2015-02-20,2015-02-20,"17:59:46","Neteller","eWallet","Und",247.42,"R"
12571,4712,2015-02-20,2015-02-20,"18:27:58","PayPal","eWallet","Und",105,"R"
21422,4713,2015-02-20,2015-02-20,"18:31:24","Webmoney","eWallet","Und",70.19391,"R"
46931,4717,2015-02-20,2015-02-20,"18:45:46","PayPal","eWallet","Und",100.2,"R"
32332,4724,2015-02-20,2015-02-20,"18:56:10","Banktransfer","Bank Transfer","Und",150.59,"S"
47245,4728,2015-02-20,2015-02-20,"19:08:10","VISA","EEA debit/credit card","Und",35,"R"
46196,4738,2015-02-20,2015-02-20,"19:45:05","VISA","EEA debit/credit card","Und",15,"S"
21422,4767,2015-02-20,2015-02-20,"21:49:14","Webmoney","eWallet","Und",52.64543,"R"
5639,4769,2015-02-20,2015-02-20,"21:55:09","VISA","EEA debit/credit card","Und",29.40248,"S"
42452,4786,2015-02-20,2015-02-20,"22:28:16","PayPal","eWallet","Und",15.73,"S"
24621,4802,2015-02-20,2015-02-20,"22:47:34","Banktransfer","Bank Transfer","Und",80,"S"
31831,4820,2015-02-20,2015-02-20,"23:18:36","Banktransfer","Bank Transfer","Und",25,"S"
41975,4829,2015-02-20,2015-02-20,"23:32:33","PayPal","eWallet","Und",60,"R"
27417,4830,2015-02-20,2015-02-20,"23:32:52","Banktransfer","Bank Transfer","Und",1250,"S"
37705,4832,2015-02-20,2015-02-20,"23:38:34","VISA","EEA debit/credit card","Und",36.55348,"R"
45095,4835,2015-02-20,2015-02-20,"23:51:23","VISA","EEA debit/credit card","Und",91,"R"
15570,4857,2015-02-21,2015-02-21,"01:46:24","Banktransfer","Bank Transfer","Und",180,"R"
15570,4859,2015-02-21,2015-02-21,"02:14:59","Banktransfer","Bank Transfer","Und",91,"R"
37262,4879,2015-02-21,2015-02-21,"07:39:33","Banktransfer","Bank Transfer","Und",215,"S"
16774,4884,2015-02-21,2015-02-21,"09:27:52","Banktransfer","Bank Transfer","Und",100,"S"
32745,4885,2015-02-21,2015-02-21,"09:28:42","Banktransfer","Bank Transfer","Und",40,"S"
9863,4895,2015-02-21,2015-02-21,"10:19:42","PayPal","eWallet","Und",50,"S"
17894,4926,2015-02-21,2015-02-21,"13:10:47","Banktransfer","Bank Transfer","Und",55,"S"
33395,4936,2015-02-21,2015-02-21,"13:40:47","PayPal","eWallet","Und",190.01,"S"
15570,4951,2015-02-21,2015-02-21,"14:30:25","Banktransfer","Bank Transfer","Und",200,"R"
35834,4952,2015-02-21,2015-02-21,"14:31:26","PayPal","eWallet","Und",70,"S"
12080,4957,2015-02-21,2015-02-21,"14:43:28","Neteller","eWallet","Und",50,"S"
866,4961,2015-02-21,2015-02-21,"14:46:48","Neteller","eWallet","Und",30.93,"S"
47628,4980,2015-02-21,2015-02-21,"15:39:35","PayPal","eWallet","Und",25,"S"
15886,4989,2015-02-21,2015-02-21,"15:51:41","Moneybookers","eWallet","Und",400,"R"
5639,4991,2015-02-21,2015-02-21,"16:00:34","VISA","EEA debit/credit card","Und",31.57826,"S"
35128,4993,2015-02-21,2015-02-21,"16:09:55","PayPal","eWallet","Und",40,"S"
12571,4994,2015-02-21,2015-02-21,"16:20:46","PayPal","eWallet","Und",40,"R"
15570,4995,2015-02-21,2015-02-21,"16:20:54","Banktransfer","Bank Transfer","Und",40,"R"
47099,5011,2015-02-21,2015-02-21,"16:50:59","Neteller","eWallet","Und",87.74239,"R"
5725,5033,2015-02-21,2015-02-21,"17:58:27","EntroPay","Prepaid Cards","Und",111.87154,"S"
15886,5053,2015-02-21,2015-02-21,"18:18:30","Moneybookers","eWallet","Und",1000,"R"
18152,5080,2015-02-21,2015-02-21,"19:16:19","Banktransfer","Bank Transfer","Und",50,"S"
20677,5091,2015-02-21,2015-02-21,"19:36:57","PayPal","eWallet","Und",100,"S"
15570,5095,2015-02-21,2015-02-21,"19:54:00","Banktransfer","Bank Transfer","Und",400,"R"
5639,5102,2015-02-21,2015-02-21,"20:08:07","VISA","EEA debit/credit card","Und",29.40248,"R"
33395,5105,2015-02-21,2015-02-21,"20:11:01","PayPal","eWallet","Und",100,"R"
48699,5107,2015-02-21,2015-02-21,"20:14:41","PayPal","eWallet","Und",150,"S"
21712,5118,2015-02-21,2015-02-21,"20:38:38","Banktransfer","Bank Transfer","Und",538.07,"S"
8003,5122,2015-02-21,2015-02-21,"20:55:44","Banktransfer","Bank Transfer","Und",17,"S"
48124,5133,2015-02-21,2015-02-21,"21:19:14","UKash","Voucher","Und",102,"S"
44170,5170,2015-02-21,2015-02-21,"22:49:56","VISA","EEA debit/credit card","Und",82,"S"
33963,5174,2015-02-21,2015-02-21,"22:55:16","Banktransfer","Bank Transfer","Und",80,"S"
15570,5177,2015-02-21,2015-02-21,"23:03:48","Banktransfer","Bank Transfer","Und",300,"R"
36718,5179,2015-02-21,2015-02-21,"23:11:40","PayPal","eWallet","Und",700,"S"
12080,5180,2015-02-21,2015-02-21,"23:16:29","Neteller","eWallet","Und",40,"S"
43842,5182,2015-02-21,2015-02-21,"23:19:43","VISA","EEA debit/credit card","Und",223.50355,"S"
15570,5189,2015-02-21,2015-02-21,"23:31:41","Banktransfer","Bank Transfer","Und",290,"R"
49428,5190,2015-02-21,2015-02-21,"23:38:43","VISA","EEA debit/credit card","Und",20,"S"
15886,5203,2015-02-22,2015-02-22,"00:16:11","Moneybookers","eWallet","Und",500,"R"
49572,5211,2015-02-22,2015-02-22,"00:55:31","PayPal","eWallet","Und",10,"R"
15570,5213,2015-02-22,2015-02-22,"00:58:05","Banktransfer","Bank Transfer","Und",248,"R"
49572,5217,2015-02-22,2015-02-22,"01:27:29","PayPal","eWallet","Und",50,"S"
36919,5219,2015-02-22,2015-02-22,"01:39:06","Banktransfer","Bank Transfer","Und",490,"S"
31986,5222,2015-02-22,2015-02-22,"01:43:34","Banktransfer","Bank Transfer","Und",50,"S"
3900,5223,2015-02-22,2015-02-22,"01:46:31","Banktransfer","Bank Transfer","Und",112.55,"S"
15570,5231,2015-02-22,2015-02-22,"02:22:52","Banktransfer","Bank Transfer","Und",1000,"R"
47123,5234,2015-02-22,2015-02-22,"02:50:17","Banktransfer","Bank Transfer","Und",18.27674,"R"
47123,5235,2015-02-22,2015-02-22,"02:52:01","Banktransfer","Bank Transfer","Und",18.56917,"R"
37705,5239,2015-02-22,2015-02-22,"03:39:26","VISA","EEA debit/credit card","Und",43.86418,"R"
35834,5243,2015-02-22,2015-02-22,"04:10:33","PayPal","eWallet","Und",460,"R"
43664,5265,2015-02-22,2015-02-22,"09:15:24","VISA","EEA debit/credit card","Und",60,"R"
38473,5279,2015-02-22,2015-02-22,"10:13:52","Neteller","eWallet","Und",226.8,"R"
47123,5280,2015-02-22,2015-02-22,"10:20:37","Banktransfer","Bank Transfer","Und",28.69448,"R"
26103,5282,2015-02-22,2015-02-22,"10:24:22","Banktransfer","Bank Transfer","Und",60,"S"
17894,5289,2015-02-22,2015-02-22,"11:02:47","Banktransfer","Bank Transfer","Und",30,"S"
38473,5323,2015-02-22,2015-02-22,"12:49:46","Neteller","eWallet","Und",221.65,"R"
38473,5343,2015-02-22,2015-02-22,"13:33:37","Neteller","eWallet","Und",216.49,"R"
20500,5349,2015-02-22,2015-02-22,"13:46:47","Banktransfer","Bank Transfer","Und",50,"S"
15570,5376,2015-02-22,2015-02-22,"14:59:11","Banktransfer","Bank Transfer","Und",40,"R"
15570,5380,2015-02-22,2015-02-22,"15:34:15","Banktransfer","Bank Transfer","Und",1000,"R"
50326,5382,2015-02-22,2015-02-22,"15:37:34","PayPal","eWallet","Und",42,"S"
33073,5387,2015-02-22,2015-02-22,"15:54:23","PayPal","eWallet","Und",23,"S"
22978,5388,2015-02-22,2015-02-22,"15:56:45","Banktransfer","Bank Transfer","Und",10,"S"
38473,5391,2015-02-22,2015-02-22,"16:04:46","Neteller","eWallet","Und",206.19,"S"
22978,5395,2015-02-22,2015-02-22,"16:20:39","Banktransfer","Bank Transfer","Und",20,"S"
15570,5399,2015-02-22,2015-02-22,"16:42:39","Banktransfer","Bank Transfer","Und",900,"R"
4093,5400,2015-02-22,2015-02-22,"16:43:50","Banktransfer","Bank Transfer","Und",51.95,"S"
15570,5406,2015-02-22,2015-02-22,"17:02:07","Banktransfer","Bank Transfer","Und",70,"R"
20334,5421,2015-02-22,2015-02-22,"17:53:36","PayPal","eWallet","Und",100,"S"
32332,5426,2015-02-22,2015-02-22,"18:08:24","Banktransfer","Bank Transfer","Und",100,"S"
21422,5435,2015-02-22,2015-02-22,"18:48:51","Webmoney","eWallet","Und",45.62604,"R"
